	label	tweet
1526	0	Im good at banter face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
1527	1	Just yelled at me to do  my wasit was actually my mum
1528	0	the 2375 is also in the top 10 LOL 
1529	0	 ais so good always make me
1530	0	 doesnt convey what I want though 
1531	0	Its hard to take people seriously who cant spell and think grammar is a type of cracker
1532	1	What an Irony The Police divide us The Terrorists Unite us 
1533	0	Tamir knows Mike Brown raised his hands  was shot dead He wanted cops to see he had a BB Gun  was still shot dead
1534	0	is giving you a chance to win 10 passes Follow them for more details 
1535	0	Let me put my bet in with whoever would take action on such a thing Id think Oliva  Howsam should be easy
1536	0	NO PA?N NO GA?N   fisted_hand_signflexed_biceps 
1537	0	 and 
1538	0	is this your first visit to a comment section
1539	1	I shun the workplace chit chat to look at what happening on twitter  
1540	1	Shoes on makeup done  Im ready
1541	0	Love watching Enjoyed Ta to have such a 
1542	1	Steve Steve Steve Thats Data Youll never win any hearts and minds if you dont appeal for the poor polar bears
1543	1	so glad I bought a diesel car 2 years ago
1544	0	 Dont mess with a  
1545	1	like a group of unsuccessful idiots who cant even manage to scrounge up a quarter Thats pretty cool I guess Chris
1546	0	I cant wait to jump in my bed tonight and sleepsleeping_face 
1547	0	can the next person who wants to educate me on any point please be very bloody educates before they speak to me getting bored now
1548	1	Sat on yet another stationary train for 15 minutes with no explanation from the driver Your service is just top drawer
1549	0	u simply cant win with if it is twitter fight P
1550	0	Ohhhh yeaah the girl from your favorite couple wants me to come hang with her lol BRUH wtf is this lol
1551	0	he did proof he lacks reading comprehension skills 
1552	0	Mmmm RT  Faved If Southampton wins Ill post a nude
1553	1	You know this is wrong dont you  Please help us out here 
1554	0	agreed Its a very cool place And I just love the rocks
1555	0	Thank you for all your Retweets 
1556	0	no  not anymore persevering_face
1557	1	Grown women acting like children is my favorite  
1558	0	Coming to the conclusion that Apple IS Skynet 
1559	1	Working hard right now  
1560	0	Interesting stats POs are good The bad apples ruin it for all 
1561	0	Thats a much nicer idea actually
1562	1	SHE SHOWED YOU
1563	0	I liked a video from  2015 Challenge Style By Dani
1564	1	Husband coming home early    
1565	1	illridewithyou
1566	0	This team from Covington KY pretty much sucks 
1567	0	Song of the Day The Lights and Buzz  Jacks Mannequin
1568	1	Ready to conquer the dayface_with_stuckout_tongue_and_winking_eye  
1569	1	MLS Transactions 2015  making waves again   2 b fair it will take more than 2 players to fix this
1570	1	Bush Govt to be prosecuted under Geneva Convention for torture after CIA methods  VP admission exposed 
1571	1	Just got an email from the law school saying 3 people have infringed copyright by not referencing properlyin our essay on copyright
1572	0	Being mom tonight was both refreshing and a real tbt
1573	0	then that means it HAS to be square to him 
1574	1	The BOLD BAKERY by SarahBrockett  
1575	1	99  of Maldives is water Yet were experiencing a water shortage
1576	0	Getting some night heli shots of for 
1577	0	My ex husbands autopsy report from the coroner took ages too it just seems to be the slow machinations of the process
1578	0	Sometimes I wonder am I the mouse or am I the experimenter
1579	1	rushes to take the Which Christmas cookie am I personality test
1580	1	Fun night with these girls It may look like we are eating dessert but its just for show  
1581	1	Breaking news  RT Mario Balotelli isnt a team player according to Adel Taarabt 
1582	0	Isnt the point to learn how to craft our own reality What am I missing here Should we not be different   
1583	1	stuff press write about it literally ridiculousWould it be harsh to point out the lack of literacy here 
1584	1	Its being 200 yrs since the west had their industrial revolution but in 21st cent Ghana an industrial derevolution is happening
1585	1	Original Content is hard to come by Anonymous  
1586	1	there are more lawful ways the lawmakers whould av gone about gaining entrance not by breaking the law  kind of
1587	0	congrats  so cute 
1588	1	I guess Ill eat leftovers for breakfast AGAIN while others get black bear  unamused_facethumbs_up_sign
1589	0	People arent as beautiful as they look  
1590	1	
1591	0	Connacht Camogie champions 2014 3 years in a row Hon HRC  smiling_face_with_open_mouth_and_smiling_eyesperson_raising_both_hands_in_celebrationtrophybaseball
1592	0	Going to the Rec tonight 
1593	1	But someone selling a pack of cigarettes gets a death penalty  
1594	0	Remember when Pres spoke of how great America is and how strong we the people are if we work together
1595	1	Off to bed cant wait to feel this hangover 
1596	1	America released the Cuban spies to get Cuba to release the American spy who caught those Cuban spies
1597	0	Why can I hear a chicken This is Fulham for gods sake
1598	0	a day or two after
1599	0	all need to become part of The religion of PIECESMy heart goes out to all the of the victims of 
1600	0	  Not expirienced but cock hungry
1601	1	Gotta study and Im like who cares  thumbs_down_sign
1602	1	StephenFry Oooh  busted by superior understanding  Crestfallen and shamed  
1603	1	I deff missed my mom yelling up the stairs chanelle wake up  jks love u cuz youll prob see this
1604	0	47 for Serie A  Is this for real 
1605	0	A year agomy cat was hit bya car this is himtoday is a great quote
1606	1	Time to continue cleaning out my closet Happy happy joy joy
1607	0	see  RETWEET  GAIN FOLLOWERS
1608	1	Fav part abt Xmas daygetting merry Xmas tweets from ppl who NEVER talk to me 
1609	1	A whole day at NS wclients YAY
1610	1	Nice to see taking the time to visit a poorly fan in hospital Phil Jones   
1611	0	Conselho Europeu 1819 Dezembro 2014  Click here for more uptodate information on the Euro 
1612	1	 Its a comforting thoughtevery tax payer will b reminded of being rammed in2 law when answering questions on 2014 tax forms
1613	0	Oh noes The night train BerlinMalmö runs only during summer   me who was planning a long comfortable train trip 
1614	1	 Gee Good thing theres no 
1615	1	So let me get this straight he was going to sign with UFC no matter what wifey said 
1616	1	Does it imply you can get off facebook using crack or cocaine 
1617	0	Responsibility  the ability to respondTo control yourself and be in charge of your life
1618	0	hahahah Donna being inspirational and shit face_with_tears_of_joy thats great
1619	0	Morning people  long know keep working hard 01273276865
1620	1	So they lostsuch a shameI was really rooting for them  
1621	1	Aaaaaand to read Big Sleep because cant get any sleep  
1622	1	Stuck behind someone who cant do the speed limit 
1623	0	What was the last picture you took with your phone  a pic of syresatt vatten of Ikeas bottle 
1624	1	Gotta love the friends I have out here hahahah  
1625	1	 Flattery will get me everywhere  
1626	1	Wow I can now afford that holiday Ive always wanted
1627	1	Times my trip home perfectly  
1628	0	it  just had to snow and cancel our Vball tournament todaypistolpouting_facepouting_facepouting_facepouting_face  
1629	1	This is how I respondedMore movies about heterosexuality I really wish they would stop shoving their lifestyle down our throats
1630	1	  the true definition  hosting a conference against extremist 
1631	1	HmmScott Mitchell v Tony OShea or Phil Taylor v Raymond van Barneveldwhat a difficult decision  
1632	1	go workout That jiggle is not going to jiggle itself away this is so us  
1633	0	who said that retarded nonsense
1634	0	Hope 2015 will be a great year for Destiny on PC p 
1635	1	they can be assured youll recommend them
1636	0	 even –  
1637	1	great Christmas present  Unreal what the alcohol industry will do to lure young people 
1638	1	Such a great damn day
1639	0	cant even bring myself to read this 
1640	0	You know you love an author when you figure out how a book ends long before it does but cant wait to see how the author actually ends it
1641	1	father sent me down to buy ingredients cos he wanna fry some noodles up i remembered everything else but the noodles 
1642	0	I still love the newsroom regardless of what everyone else thinks
1643	0	This is not the moon Pictures like the moon is made of light bulbs   
1644	0	"Thanks to I think I backed into the playoffs Playoff matchup TacoCorp v Gronkey Punch
1646	0	oh yeah  its official  
1647	1	Oh well looks like we are back to square 1 Batie and Bridge This is going to go so well    1648	1	how the fuck are you up now Ho Saturnalia nigga"
1645	1	Adding makes the statement 
1646	1	To the officers defensethat was a very scary looking phone  
1647	0	when dad calls me by this name smirking_face we often go into a fight  You want a fight  smirking_face
1648	0	JLPT tomorrow I am feeling vaguely confident But just vaguely
1649	0	it was  RT how is that a spoiler alert  Havent so called experts predicted him as being the winner
