	label	tweet
1411	0	Falling asleep to the sound of rain is so relaxing  umbrella with rain drops ?
1412	0	Ok   so these two are my and I am  ashamed to admit that I actually cried when my    
1413	0	indeed two people from the opposite political divide not slinging insults  What is twitter coming to
1414	1	The biggest  is that gunned down school kids in the same country that received the Nobel prize for 
1415	0	I don t think I ve ever even made weed brownies in my life   idk where you get this bizarre idea from lol
1416	1	What a B E A utiful day in Scotland       lol
1417	0	nice  We make it in a pot with butter   Himalayan salt  Sometimes with infused salts for a change 
1418	1	Looking forward to doing my 4 page essay tonight  face savouring delicious food  seems like fun
1419	0	I ll grin or ill grin  There s two ways to read my name 
1420	1	SEEING ON SATURDAY whaddddddup 
1421	0	A new year about to start So many people came so many went But always wat s gone is better 
1422	0	Yoga pants  a sweatshirt  and nikes  am I yet   face with tears of joy 
1423	0	BITCH WHERE THE FUCK U THINK IM GOING      BETTER SIT ON DOWN WITH THE REST OF THESE BITCHES WAITTNG FOR ME TO MOVE      NEVA
1424	1	 RT   
1425	1	Taking a final then going straight to work  I m just peachy about it 
1426	0	May be cold tomorrow  December 28  2014  A low of  7?   dress warm 
1427	1	buuuut fast iteration and prototyping to production ready code 
1428	0	You re on my  People Who Antagonize Me  list   via 
1429	0	Let s go CAVS      Quicken Loans Arena 
1430	0	Toronto man finds woman with ex girlfriend s name for free trip around the world I should have changed my name     
1431	0	Chenua Achebe   when things fall apart
1432	0	Thank you  I think i filled it out correctly
1433	1	Girls who dip   
1434	0	what do you think  good name or what  
1435	0	 flag for Faroe Islands ???? THIS  website now worth  1 5 Million   You get paid for posting   
1436	1	Monday mornings are my fave   
1437	1	Thanks mum for farting     Not once  but twice during dinner with the BF  
1438	0	Being on is already pretty good  but they also master  of irony    Do we tell them  
1439	0	Let s set the record straight McCoist the player legend Fact     The man held us together when no one else would      Won t ever b forgotten
1440	0	History check anyone know what this is  
1441	0	Off in to town to get a bday prezzy  how rude to have a birthday in Xmas week 
1442	1	The  of how worst films become must see 
1443	1	You are freer in Bethlehem than you would be anywhere in rest of the Arab world    much
1444	0	not knowing that it was about covering the points hasn t kept us from winning two weeks and almost winning a 3rd 
1445	0	I don t think  I know x
1446	0	This kid right here makes me so happy  heavy black heart ? 
1447	0	If this is love i don t wanna be loved   You pollute the room with your filthy tongue  
1448	1	Yeah thanks for that 
1449	0	Stop trying to make me post my location  twitter  I don t want to post my location  Stop 
1450	0	Just seen the result  What the actual     
1451	0	Get Updated with Basant Rai is out   Stories via 
1452	0	Ya welcome hunny kiss mark 
1453	1	Good thing y days not ruined    
1454	1	Yes  I want to honor someone who died so I ll go steal a TV and Xbox and whatever else I feel entitled to
1455	0	Long Gold Layered Pipe Necklace Set  20 Leave email for invoice 
1456	1	Dang my selfie game is on point when I m drinking  
1457	0	but he is a lot of laughs 
1458	1	So if three geeks can bring down the whole of Microsoft and Sony networks  my annual firewall subscription is worth every penny   
1459	1	Good news  Thanks to the my husbands insurance premium jumped up 971 2  in one year  Hooray   
1460	0	to you too      thumbs up sign 
1461	0	I just texted you  Now I m going to sleep not ignoring
1462	1	Nothing is better then an 8am class 
1463	0	 More than 60 
1464	1	Cluck  RT Most transparent administration ever sends password protected documents to Oversight   
1465	0	Sometimes you have to forget what you feel and remember what you deserve 
1466	1	Working super early on a Friday  when your will is weakest  is a pure treat   
1467	0	I like how people freak out when they hear I m still getting paid while I m off for over 2 weeks  Join the military  duh 
1468	0	So  faved my tweet  What was my reaction     my parents thought I went crazy   Ashamed 
1469	0	miss u I m leaving on 7th so      Need to see you before I go  weary face  weary face  weary face  weary face 
1470	0	she went from a faded orange mess to a dark brown with red streaks  I  of course  forgot to take pictures 
1471	0	is  your concern its 
1472	0	You d hope that a film like that would lose relevance after a couple decades  but nope 
1473	1	Nothing like waking up to the sweet sounds of your cat trying to chew the shoelaces off your husband s new boots
1474	0	Each snooze button is more tempting than the last  sleeping face  squared sos 
1475	0	Fucked up   in the mood at all
1476	1	Coin   WatcherOnAWall  Anyone else find it sad that we have to remind Conservative Republicans that Torture is wrong     
1477	0	Tamir Rice s Memorial is today  His family had plans of seeing him grow up  Not gunned down by police  Police   
1478	1	Eating sweets in PE
1479	1	No need to act like I m the fav child  I know this already 
1480	1	Funny your the broken one now Im the only one who needed saving  
1481	0	my baby will  have caps on her teeth 
1482	0	I come up with some ridiculous scenarios in my head  thought balloon 
1483	1	Love that I still have kids that still wake up early on Christmas  
1484	0	i am okay with a trade  but they better get a darn good package and it better not be in the division
1485	0	My Com professor keeps talking about Twitter    Lel
1486	1	Oh how I love this  
1487	0	Frisky at 2am  That s nothing new 
1488	1	Love that my buses are every half an hour angry face  pouting face  face with look of triumph 
1489	0	All the more reason for it  Competition breeds innovation   the consumer wins 
1490	0	  so Ugly  Size SMALL  Christmas Sweater Cardi Basic Editions Holiday Vintage 
1491	1	I just love when you test my patience   white smiling face ?
1492	1	Welcome to twitter myself n r at ur service as ur twitter coaches
1493	1	napalm hotwings  love the show it real
1494	0	Sometimes I can make funny comments  
1495	0	Dayum  I really got the house to myself while my brother still has school all week  smiling face with sunglasses 
1496	0	 a bad idea  
1497	1	You know when you send presents to friends who live far away and they never get there   and you handmade most of the stuff   yay
1498	1	I used to joke around about my cats being able to open my doors  never expected it happen 
1499	0	We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate Bell Hooks 
1500	0	draw  draw  going to lose  Pelle on my bench in fantasy  been a fucking shit night for me 
1501	1	 how half of the world is suffering from obesity and the other half is dying of famine     
1502	0	I got to meet a real CSI tonight but the little jerks who broke into his office at 2am  cool pouting face 
1503	1	If his Twitter account is any sign  then this book looks to be a must read  id rather read twilight 
1504	1	UK PM making sure child abusers are brought to justice  I can assume people will be brought to justice  
1505	1	Balak to Balaam   Come now  curse this people for me  for I know that he whom you bless is blessed  and he whom you curse is cursed  
1506	0	Guru s to newbies  everyone s getting in on this while they can  You need to see it RIGHT NOW 
1507	1	doing mental calculations and realizing that your chances of passing a module are slim to none is fantastic
1508	0	tis the season for unwanted gifts 
1509	1	My future  I still enjoy it  playing football  too much and I play with passion  Totti      oh no the team is doomed      
1510	1	Awh I love her replies  they get me feeling all types of ways   
1511	0	There s always that one friend to motivate and make you feel better  El7amdellah 3la wjoodch fe 7ayaty yaa dctortna el jameela  3 
1512	0	ok thanks one more question  does a Computer Scientist take the same salary as a Computer Communication Engineer 
1513	1	stoked   
1514	0	huge congrats on signing  Couldn t be happier for you   the fam    How s the view from Everest   
1515	0	Please dont fuck with me when I first wake up a morning person 
1516	1	Are they allowed to be touching each other s kneecaps like that   
1517	0	Produce all kinds of Creative Designs  
1518	1	I m seeing while I search for a for my 
1519	0	
1520	0	you know what would make break 1000000x times better   not having practice 
